Unnamed: 0,Media,Time,Treatment,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
83,Xylan Mono,24.0,COMM10<BT_rep1.0_passage3.0,0.0,0.0,0.225363757,0.0,1.2294312170000001,0.070965608,0.0,0.06329365099999999,0.075760582,0.85542328
84,Xylan Mono,24.0,COMM10<BT_rep2.0_passage3.0,0.0,0.002749192,0.132353958,0.0,1.85649009,0.212276897,0.0,0.014629629,0.062838675,0.23800148
85,Xylan Mono,0.0,COMM10<BT_rep0.0_passage4.0,0.0,9.49e-05,0.008032026,0.0,0.090947002,0.014038905,0.0,0.000553751,0.00232048,0.008206062
86,Xylan Mono,0.0,COMM10<BT_rep1.0_passage4.0,0.0,0.0,0.011268188,0.0,0.061471560999999994,0.00354828,0.0,0.0031646829999999997,0.003788029,0.042771164
87,Xylan Mono,0.0,COMM10<BT_rep2.0_passage4.0,0.0,0.00013746,0.006617698000000001,0.0,0.092824504,0.010613845,0.0,0.0007314810000000001,0.0031419340000000003,0.011900073999999998
88,Xylan Mono,24.0,COMM10<BT_rep0.0_passage4.0,0.0,0.0,0.121518856,0.0,2.19875968,0.030870428999999998,0.0,0.014810668,0.060313322999999995,0.228227044
89,Xylan Mono,24.0,COMM10<BT_rep1.0_passage4.0,0.0,0.0,0.035488523,0.0,2.356808676,0.0,0.0,0.018273941000000002,0.048333249,0.160095611
90,Xylan Mono,24.0,COMM10<BT_rep2.0_passage4.0,0.0,0.0,0.058822879,0.0,2.4125958830000003,0.007597955,0.0,0.01262241,0.046323017,0.123037856
91,Xylan Mono,0.0,subcomm2,0.0,0.00375,0.00375,0.0,0.00375,0.00375,0.0,0.0,0.0,0.0
92,Xylan Mono,24.0,subcomm2_rep0.0,0.0,0.078709058,0.034318086,0.0,0.844365477,0.604607379,0.0,0.0,0.0,0.0
93,Xylan Mono,24.0,subcomm2_rep1.0,0.0,0.138600547,0.034006586,0.0,0.704925365,0.7558675020000001,0.0,0.0,0.0,0.0
94,Xylan Mono,24.0,subcomm2_rep2.0,0.0,0.12785070099999998,0.033751731,0.0,0.815488806,0.630708762,0.0,0.0,0.0,0.0
95,Xylan Mono,12.0,subcomm2_rep1.0,0.0,0.380191636,0.006839189,0.0,0.562943735,0.46562544,0.0,0.0,0.0,0.0
96,Xylan Mono,12.0,subcomm2_rep2.0,0.0,0.387517486,0.006183192,0.0,0.546481724,0.36941759799999996,0.0,0.0,0.0,0.0
97,Xylan Mono,6.0,subcomm2_rep0.0,0.0,0.060029422,0.00414252,0.0,0.116139041,0.031789016,0.0,0.0,0.0,0.0
98,Xylan Mono,6.0,subcomm2_rep1.0,0.0,0.062555683,0.002338995,0.0,0.126803406,0.042101915999999996,0.0,0.0,0.0,0.0
99,Xylan Mono,6.0,subcomm2_rep2.0,0.0,0.07197880400000001,0.0027947609999999998,0.0,0.120654231,0.043072204,0.0,0.0,0.0,0.0
100,Xylan Mono,0.0,SubCommC15,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
101,Xylan Mono,24.0,SubCommC15_rep0.0,0.017178311,0.008697879,0.00217447,0.03272577,1.189978591,0.129489676,0.0,0.187439296,0.012394478,0.046968547
102,Xylan Mono,24.0,SubCommC15_rep1.0,0.019281509,0.012050943,0.0022896789999999998,0.034947735,1.364287257,0.060013696,0.000120509,0.147865071,0.012773999999999999,0.07399279
103,Xylan Mono,24.0,SubCommC15_rep2.0,0.017645782,0.009988179,0.0035513520000000002,0.027079062,1.434635387,0.026413183,0.00011098,0.162696332,0.008323482,0.033071969
104,Xylan Mono,0.0,SubCommD18,0.0,0.0,0.0,0.0075,0.0,0.0075,0.0,0.0,0.0,0.0
105,Xylan Mono,24.0,SubCommD18_rep0.0,0.0,0.0,0.0,0.271512662,0.0,0.6634873379999999,0.0,0.0,0.0,0.0
106,Xylan Mono,24.0,SubCommD18_rep1.0,0.0,0.0,0.0,0.189138785,0.0,0.40517290799999994,0.0,0.0,0.0,0.0
107,Xylan Mono,24.0,SubCommD18_rep2.0,0.0,0.0,0.0,0.39852951,0.0,1.12247049,0.0,0.0,0.0,0.0
108,Xylan Mono,0.0,subcomm6,0.002142857,0.0,0.0,0.002142857,0.0,0.002142857,0.002142857,0.002142857,0.002142857,0.002142857
109,Xylan Mono,24.0,subcomm6_rep0.0,0.46338809700000005,0.0,0.0,0.156109987,0.0,0.345136326,0.015090338,0.44723878799999994,0.003971142,0.08886532300000001
110,Xylan Mono,24.0,subcomm6_rep1.0,0.47601652,0.0,0.0,0.15101029400000002,0.0,0.539895211,0.016784861,0.464577156,0.004169488,0.08194647099999999
111,Xylan Mono,24.0,subcomm6_rep2.0,0.42848662600000004,0.0,0.0,0.134562252,0.0,0.330550106,0.01527029,0.395994205,0.004248126,0.09368839400000001
112,Xylan Mono,12.0,subcomm6_rep0.0,0.09385019300000001,0.0,0.0,0.013458945,0.0,0.048218275,0.003064093,0.036373745,0.002355727,0.058679022000000004
113,Xylan Mono,12.0,subcomm6_rep1.0,0.09799938,0.0,0.0,0.014388193999999998,0.0,0.055747125999999994,0.003364215,0.033014919,0.0019196929999999999,0.051166472000000005
114,Xylan Mono,12.0,subcomm6_rep2.0,0.099202716,0.0,0.0,0.012830906999999999,0.0,0.06286283200000001,0.002652295,0.03420427,0.002015055,0.050031925
115,Xylan Mono,6.0,subcomm6_rep0.0,0.036368322,0.0,0.0,0.006667264,0.0,0.00738805,0.004426562,0.014752596000000001,0.0037214459999999998,0.009589579
116,Xylan Mono,6.0,subcomm6_rep1.0,0.041470956,0.0,0.0,0.006920076,0.0,0.007444774,0.004316385,0.013731252,0.003722387,0.00849417
117,Xylan Mono,6.0,subcomm6_rep2.0,0.036152778999999996,0.0,0.0,0.007442935,0.0,0.008147649,0.003813177,0.014461112,0.002896084,0.00807042
118,Xylan Mono,0.0,SubCommB67,0.00375,0.00375,0.0,0.0,0.00375,0.0,0.0,0.0,0.0,0.00375
119,Xylan Mono,24.0,SubCommB67_rep0.0,0.030155067,0.18714793899999999,0.0,0.0,1.048484413,0.0,0.0,0.0,0.0,0.027149923
120,Xylan Mono,24.0,SubCommB67_rep2.0,0.030736964,0.075867823,0.0,0.0,1.15316092,0.0,0.0,0.0,0.0,0.022190589
121,Xylan Mono,0.0,COMM10<PJ,0.007995308000000001,0.00015250299999999999,1.9600000000000002e-05,0.00035323300000000005,0.000234619,0.00021376400000000002,0.00034932199999999995,0.00022940599999999998,0.00043143900000000004,2.09e-05
122,Xylan Mono,24.0,COMM10<PJ_rep0.0_passage1.0,0.105378764,0.201367342,0.0,0.041734164,1.3021059190000002,0.242058152,0.0,0.0,0.052167705,0.064687954
123,Xylan Mono,24.0,COMM10<PJ_rep1.0_passage1.0,0.060908473,0.10173011,0.0,0.05378088599999999,1.347114004,0.325925129,0.0,0.0,0.068684023,0.045357374000000006
124,Xylan Mono,0.0,COMM10<PJ_rep0.0_passage2.0,0.005268938000000001,0.010068367,0.0,0.002086708,0.065105296,0.012102908,0.0,0.0,0.002608385,0.003234398
125,Xylan Mono,0.0,COMM10<PJ_rep1.0_passage2.0,0.003045424,0.005086505,0.0,0.0026890440000000002,0.0673557,0.016296256000000002,0.0,0.0,0.0034342009999999996,0.002267869
126,Xylan Mono,24.0,COMM10<PJ_rep0.0_passage2.0,0.028897747,0.35592391700000003,0.040938475,0.078505546,1.9746793759999999,0.159900867,0.0,0.019265165,0.02167331,0.099215598
127,Xylan Mono,24.0,COMM10<PJ_rep1.0_passage2.0,0.042042023,0.13962104,0.060208329000000005,0.094205274,2.137914732,0.070329557,0.0,0.022578123999999998,0.028028015,0.165572906
128,Xylan Mono,0.0,COMM10<PJ_rep0.0_passage3.0,0.0014448870000000002,0.017796196,0.002046924,0.0039252770000000005,0.098733969,0.007995043,0.0,0.000963258,0.001083666,0.00496078
129,Xylan Mono,0.0,COMM10<PJ_rep1.0_passage3.0,0.002102101,0.006981052,0.0030104159999999997,0.0047102640000000005,0.10689573699999999,0.003516478,0.0,0.001128906,0.001401401,0.008278645
130,Xylan Mono,24.0,COMM10<PJ_rep0.0_passage3.0,0.0027661070000000003,0.026969543,0.035786509,0.08713237,2.236570383,0.100962905,0.0,0.017633931999999998,0.021610211,0.123091761
131,Xylan Mono,24.0,COMM10<PJ_rep1.0_passage3.0,0.0030225290000000004,0.02407948,0.037983113,0.077074486,2.160805893,0.046748447,0.0,0.031736553,0.068309153,0.193240346
132,Xylan Mono,24.0,COMM10<PJ_rep2.0_passage3.0,0.002389804,0.018777033999999998,0.047710736,0.109418898,2.05557312,0.136730947,0.0,0.023129892000000003,0.06281771400000001,0.19545185399999998
133,Xylan Mono,0.0,COMM10<PJ_rep0.0_passage4.0,0.000138305,0.001348477,0.001789325,0.004356619,0.111828519,0.005048145,0.0,0.000881697,0.0010805110000000001,0.006154588000000001
134,Xylan Mono,0.0,COMM10<PJ_rep1.0_passage4.0,0.00015112600000000002,0.001203974,0.0018991560000000002,0.003853724,0.108040295,0.002337422,0.0,0.001586828,0.0034154579999999997,0.009662017
135,Xylan Mono,0.0,COMM10<PJ_rep2.0_passage4.0,0.00011949,0.000938852,0.002385537,0.005470945,0.102778656,0.006836546999999999,0.0,0.001156495,0.003140886,0.009772593000000001
136,Xylan Mono,24.0,COMM10<PJ_rep0.0_passage4.0,0.0,0.004335345,0.051590607000000004,0.139598112,2.109362156,0.032731855,0.0,0.06633078,0.010404828,0.387146317
137,Xylan Mono,24.0,COMM10<PJ_rep1.0_passage4.0,0.0,0.00285448,0.04174677,0.090510803,2.176540987,0.02961523,0.0,0.053640436,0.044125502999999996,0.36846579100000004
138,Xylan Mono,24.0,COMM10<PJ_rep2.0_passage4.0,0.0,0.003960069,0.064110301,0.149198263,2.025628641,0.043453727000000004,0.0,0.050517633,0.060578348,0.25205302
139,Xylan Mono,0.0,subcomm5,0.002142857,0.0,0.002142857,0.002142857,0.0,0.0,0.002142857,0.002142857,0.002142857,0.002142857
140,Xylan Mono,24.0,subcomm5_rep0.0,0.336220464,0.0,0.002457614,0.18592793100000002,0.0,0.0,0.022307571,0.495965356,0.003780944,0.05454012
141,Xylan Mono,24.0,subcomm5_rep1.0,0.35532371799999996,0.0,0.001868158,0.20524833,0.0,0.0,0.025905129,0.433786368,0.0041099479999999996,0.059158348
142,Xylan Mono,24.0,subcomm5_rep2.0,0.366096432,0.0,0.002482265,0.204749227,0.0,0.0,0.028959755,0.482687652,0.0044379879999999995,0.063786681
143,Xylan Mono,12.0,subcomm5_rep1.0,0.12515098,0.0,0.010792693,0.030321089,0.0,0.0,0.00255171,0.053260445,0.002981335,0.010141747
144,Xylan Mono,12.0,subcomm5_rep2.0,0.113065939,0.0,0.007745571,0.024899447999999998,0.0,0.0,0.002840505,0.042787699000000005,0.003145339,0.008715499
145,Xylan Mono,6.0,subcomm5_rep0.0,0.04376684,0.0,0.0177137,0.011271432,0.0,0.0,0.0049306179999999995,0.016333939,0.006726335999999999,0.016557135
146,Xylan Mono,6.0,subcomm5_rep1.0,0.046800814,0.0,0.017563791000000002,0.01251474,0.0,0.0,0.005254033000000001,0.014521414,0.005836616,0.016679128
147,Xylan Mono,6.0,subcomm5_rep2.0,0.049137808,0.0,0.015007906000000001,0.012366611999999999,0.0,0.0,0.0056234,0.014472344,0.006609321,0.015482609
148,Xylan Mono,0.0,subcomm4,0.0,0.001875,0.001875,0.001875,0.0,0.001875,0.001875,0.001875,0.001875,0.001875
149,Xylan Mono,24.0,subcomm4_rep0.0,0.0,0.274632741,0.083346255,0.471384556,0.0,0.30742471,0.030059305,0.288296062,0.0,0.31425637100000003
150,Xylan Mono,24.0,subcomm4_rep1.0,0.0,0.343460855,0.08218708799999999,0.422603977,0.0,0.43376518700000005,0.029932335,0.202931081,0.008117243,0.33940223399999997
151,Xylan Mono,24.0,subcomm4_rep2.0,0.0,0.226671394,0.07991619700000001,0.41411120100000004,0.0,0.36325543899999996,0.015983239,0.26444996,0.0,0.43881257100000004
152,Xylan Mono,12.0,subcomm4_rep0.0,0.0,0.791273943,0.039580956,0.047980403,0.0,0.12127420900000001,0.001956036,0.05453887599999999,0.003106645,0.064088932
153,Xylan Mono,12.0,subcomm4_rep2.0,0.0,0.761244183,0.050888761,0.038713227,0.0,0.066642411,0.00188845,0.045869459,0.002335715,0.08701779400000001
154,Xylan Mono,6.0,subcomm4_rep0.0,0.0,0.07333252700000001,0.014029696000000001,0.006368089,0.0,0.012059569,0.003383047,0.013969996,0.00425866,0.008298416
155,Xylan Mono,6.0,subcomm4_rep1.0,0.0,0.071174509,0.012830465,0.007052914,0.0,0.012292661000000002,0.00371853,0.013921438999999999,0.0049938940000000005,0.012415588
156,Xylan Mono,6.0,subcomm4_rep2.0,0.0,0.07483735700000001,0.011104186,0.006953914,0.0,0.010563326000000001,0.003543185,0.01319036,0.004470373,0.0111373
157,Xylan Mono,0.0,COMM10<DP,0.000871452,0.000228024,3.86e-05,0.00662097,0.000396804,0.00037200300000000004,0.000494627,0.000265225,0.0006820060000000001,3.0299999999999998e-05
158,Xylan Mono,24.0,COMM10<DP_rep0.0_passage1.0,0.014782304,0.299011154,0.0032448959999999997,0.10371648900000001,1.2818540859999998,0.11188882,0.0,0.007931968000000001,0.016705205,0.003365077
159,Xylan Mono,24.0,COMM10<DP_rep1.0_passage1.0,0.024248427000000003,0.060243497,0.009649028,0.19843436,1.1805376090000002,0.217145084,0.0013424729999999998,0.027268992000000002,0.032303267999999996,0.035827261
160,Xylan Mono,24.0,COMM10<DP_rep2.0_passage1.0,0.016558256,0.056127619000000004,0.006209346,0.181897318,1.221536672,0.184697611,0.001704526,0.01095767,0.028976949,0.034334032
161,Xylan Mono,0.0,COMM10<DP_rep0.0_passage2.0,0.000739115,0.014950558000000001,0.000162245,0.005185824,0.064092704,0.0055944409999999995,0.0,0.000396598,0.00083526,0.000168254
162,Xylan Mono,0.0,COMM10<DP_rep1.0_passage2.0,0.001212421,0.003012175,0.000482451,0.009921718000000001,0.05902688,0.010857253999999998,6.709999999999999e-05,0.00136345,0.001615163,0.0017913629999999998
163,Xylan Mono,0.0,COMM10<DP_rep2.0_passage2.0,0.000827913,0.0028063809999999997,0.000310467,0.009094866,0.061076834,0.009234881,8.52e-05,0.000547883,0.001448847,0.001716702
164,Xylan Mono,24.0,COMM10<DP_rep0.0_passage2.0,0.004889612,0.042217622999999996,0.038997635,0.033034693,2.057691701,0.07489454,0.0,0.044245023,0.037208752000000005,0.086820422
165,Xylan Mono,24.0,COMM10<DP_rep1.0_passage2.0,0.005798594000000001,0.028293138,0.047988362,0.035591368,2.010312455,0.12017085599999999,0.0,0.03509149,0.048588216,0.142165522
166,Xylan Mono,24.0,COMM10<DP_rep2.0_passage2.0,0.006994603,0.066781804,0.079771781,0.025979954,1.995460293,0.138726291,0.0,0.027478797000000003,0.052959136,0.19784734
167,Xylan Mono,0.0,COMM10<DP_rep0.0_passage3.0,0.000244481,0.002110881,0.0019498820000000002,0.001651735,0.102884585,0.003744727,0.0,0.002212251,0.0018604379999999998,0.004341021
168,Xylan Mono,0.0,COMM10<DP_rep1.0_passage3.0,0.00028993,0.0014146570000000002,0.002399418,0.0017795679999999998,0.10051562300000001,0.006008543000000001,0.0,0.0017545739999999998,0.0024294110000000002,0.007108276
169,Xylan Mono,0.0,COMM10<DP_rep2.0_passage3.0,0.00034973,0.00333909,0.003988589,0.001298998,0.099773015,0.006936315,0.0,0.00137394,0.0026479570000000003,0.009892367
170,Xylan Mono,24.0,COMM10<DP_rep0.0_passage3.0,0.001074122,0.007017598000000001,0.061296575,0.0062299090000000005,1.853147259,0.20902418399999997,0.0,0.072968703,0.07848253,0.214896052
171,Xylan Mono,24.0,COMM10<DP_rep1.0_passage3.0,0.0008555430000000001,0.006449479,0.088318378,0.007041778,2.0517899180000003,0.112865885,0.0,0.074498065,0.08186889900000001,0.227969345
172,Xylan Mono,24.0,COMM10<DP_rep2.0_passage3.0,0.001410421,0.008314059,0.079948586,0.010021411,2.0482278419999997,0.038972152,0.0,0.08529333800000001,0.098506754,0.21230543699999999
173,Xylan Mono,0.0,COMM10<DP_rep0.0_passage4.0,5.3700000000000004e-05,0.00035088,0.0030648290000000003,0.000311495,0.092657363,0.010451209,0.0,0.003648435,0.003924127,0.010744803
174,Xylan Mono,0.0,COMM10<DP_rep1.0_passage4.0,4.28e-05,0.000322474,0.004415919,0.00035208900000000004,0.102589496,0.005643294,0.0,0.003724903,0.004093445,0.011398466999999999
175,Xylan Mono,0.0,COMM10<DP_rep2.0_passage4.0,7.049999999999999e-05,0.000415703,0.003997429,0.000501071,0.10241139199999999,0.001948608,0.0,0.004264667,0.004925338,0.010615272
176,Xylan Mono,24.0,COMM10<DP_rep0.0_passage4.0,0.0,0.003788488,0.091752449,0.003196537,2.1460601809999997,0.03232054,0.0,0.091278888,0.10051332800000001,0.262589589
177,Xylan Mono,24.0,COMM10<DP_rep1.0_passage4.0,0.0,0.002690459,0.087601355,0.0035514059999999996,2.194553849,0.010438982,0.0,0.07866903,0.102345072,0.252149846
178,Xylan Mono,24.0,COMM10<DP_rep2.0_passage4.0,0.0,0.0017427879999999999,0.05193509599999999,0.0017427879999999999,2.146418269,0.00255609,0.0,0.070757212,0.077960737,0.256887019
179,Xylan Mono,0.0,SubCommD1,0.0,0.0075,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0
180,Xylan Mono,24.0,SubCommD1_rep0.0,0.0,0.260194292,0.0,0.0,1.5708057080000002,0.0,0.0,0.0,0.0,0.0
181,Xylan Mono,24.0,SubCommD1_rep1.0,0.0,0.27901134,0.0,0.0,1.39198866,0.0,0.0,0.0,0.0,0.0
182,Xylan Mono,24.0,SubCommD1_rep2.0,0.0,0.27159001,0.0,0.0,0.98590999,0.0,0.0,0.0,0.0,0.0
183,Xylan Mono,0.0,SubCommD17,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0075
184,Xylan Mono,24.0,SubCommD17_rep0.0,0.0,0.0,0.0,0.0,0.0,0.505334042,0.0,0.0,0.0,0.221288562
185,Xylan Mono,24.0,SubCommD17_rep1.0,0.0,0.0,0.0,0.0,0.0,1.292419919,0.0,0.0,0.0,0.17934725699999998
186,Xylan Mono,24.0,SubCommD17_rep2.0,0.0,0.0,0.0,0.0,0.0,0.625835965,0.0,0.0,0.0,0.158664035
187,Xylan Mono,0.0,SubCommD7,0.0,0.0,0.0,0.0,0.00375,0.0,0.00375,0.00375,0.00375,0.0
188,Xylan Mono,24.0,SubCommD7_rep0.0,0.0,0.0,0.0,0.0,1.592539238,0.0,0.049118225999999994,0.0234633,0.46887923600000003,0.0
189,Xylan Mono,24.0,SubCommD7_rep1.0,0.0,0.0,0.0,0.0,1.613586789,0.0,0.047212009000000006,0.015693006000000002,0.360008196,0.0
190,Xylan Mono,24.0,SubCommD7_rep2.0,0.0,0.0,0.0,0.0,1.7287212180000002,0.0,0.061422777000000005,0.015228788,0.441127217,0.0
191,Xylan Mono,0.0,SubCommB70,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.0,0.00375,0.00375
192,Xylan Mono,24.0,SubCommB70_rep0.0,0.0,0.0,0.158791848,0.38966986200000003,0.0,0.0,0.0,0.0,0.902272381,0.029882658
193,Xylan Mono,24.0,SubCommB70_rep1.0,0.0,0.0,0.139856698,0.374245382,0.0,0.0,0.0,0.0,0.866149327,0.015614658
194,Xylan Mono,24.0,SubCommB70_rep2.0,0.0,0.0,0.16719389,0.36460238100000003,0.0,0.0,0.0,0.0,0.8429197740000001,0.013900647
195,Xylan Mono,0.0,subcomm13,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0
196,Xylan Mono,24.0,subcomm13_rep0.0,0.06327848700000001,0.139765591,0.053295231,0.0,1.081109886,0.286749845,0.0,0.0,0.008600959,0.0
197,Xylan Mono,24.0,subcomm13_rep1.0,0.061158141,0.213755162,0.043854862,0.0,1.011794323,0.255074199,0.0,0.0,0.006563313,0.0
198,Xylan Mono,24.0,subcomm13_rep2.0,0.057756202,0.15252644099999998,0.043987696,0.0,0.9804249420000001,0.366921755,0.0,0.0,0.008582965,0.0
199,Xylan Mono,12.0,subcomm13_rep0.0,0.02573012,0.341685843,0.005755422,0.0,0.631911446,0.11637801199999999,0.0,0.0,0.0025391570000000002,0.0
200,Xylan Mono,12.0,subcomm13_rep1.0,0.026750407,0.37004729299999994,0.007430669,0.0,0.59783106,0.100314025,0.0,0.0,0.002026546,0.0
201,Xylan Mono,6.0,subcomm13_rep0.0,0.012371075,0.049720691,0.00967229,0.0,0.09175870800000001,0.010322362,0.0,0.0,0.002954875,0.0
202,Xylan Mono,6.0,subcomm13_rep1.0,0.010318499,0.042180188,0.022642702,0.0,0.077485403,0.0065245780000000005,0.0,0.0,0.00184863,0.0
203,Xylan Mono,6.0,subcomm13_rep2.0,0.013054369,0.053023300999999995,0.008396699,0.0,0.088253981,0.008767379,0.0,0.0,0.002804272,0.0
204,Xylan Mono,0.0,SubCommB68,0.003,0.003,0.003,0.0,0.003,0.0,0.003,0.0,0.0,0.0
205,Xylan Mono,24.0,SubCommB68_rep0.0,0.06678141900000001,0.127316277,0.09790065199999999,0.0,1.572202691,0.0,0.007836595,0.0,0.0,0.0
206,Xylan Mono,24.0,SubCommB68_rep1.0,0.070797863,0.13169245300000001,0.09650423,0.0,1.588105632,0.0,0.0044248659999999995,0.0,0.0,0.0
